exp,model,step,revision,block,layer,n_layers,probe_loss,E1_raw,E1_ds,ER_raw,ER_ds,RankMe_raw,RankMe_ds,aniso_raw,aniso_ds,aniso_uncentered_raw,aniso_uncentered_ds,gap_ratio,sink_alpha,p0_mass,mu_norm,mean_token_norm,proj_check,n_tokens,d
e1,pythia-1.4b,0,step0,seed0,22,24,11.096721649169922,0.038229848163359254,0.034509450369550866,419.9671275990636,451.03397480804443,1362.9453004019995,1373.5170164016336,3.5032129313017006e-06,0.00023905518474277032,0.5157115036267406,0.5287349265637344,1.0732394252018025,1.136802029256365,0.0008597430387578763,11.099822512259122,15.460877794544306,0.9999999814566659,200704,2048
e1,pythia-1.4b,0,step0,seed0,23,24,11.096721649169922,0.03771348289534483,0.03386388336456895,421.1594828766649,451.6664056478622,1361.4593515180209,1371.8817415169058,4.316265886102221e-06,0.00021523149779301796,0.516758211326349,0.529739911164298,1.075790589015352,1.1372337888156905,0.0008362643539875516,11.327631254340409,15.762580652778245,0.9999999859793324,200704,2048
e1,pythia-1.4b,0,step0,seed0,24,24,11.096721649169922,0.03790855659180878,0.034094963100943045,418.7347363292626,449.22578186313496,1357.5661864156068,1368.0246742422983,4.790305572330956e-06,0.00020922069566902107,0.5247836486282849,0.5374582873700642,1.0750170091220292,1.0000086227120235,0.0006744323460707328,32.78227525978855,45.253062236217815,1.0000000030561513,200704,2048
e1,pythia-1.4b,0,step0,seed1,0,24,11.096721649169922,0.038280907475467175,0.03628893688462832,640.4006649842322,699.5293949696744,1750.5601220437438,1762.4050345411288,1.9167541167038413e-07,0.0006009431197240869,0.007235943766356901,0.010507331372593586,1.0473211419198651,0.9990747505886977,0.0018885747996916593,0.05390448335281832,0.6322239730269552,1.00000021647231,200704,2048
e1,pythia-1.4b,0,step0,seed1,1,24,11.096721649169922,0.037515635560813804,0.03631719340744091,522.3143343229494,564.5348007109455,1564.054150385759,1575.1395200882316,1.7587638162565572e-06,0.0005927854512711698,0.12415630143143086,0.1339589283313985,1.0359842983263108,1.277228543085882,0.0019645120576154197,1.01837378542707,2.890076709588115,0.9999999914850612,200704,2048
e1,pythia-1.4b,0,step0,seed1,2,24,11.096721649169922,0.03808981628298934,0.03798325365512817,479.6230637616885,517.6018966817111,1498.9008581111905,1509.9608254118164,-6.625404294494638e-07,0.0003329221424792744,0.20270533515497316,0.2119236733430109,1.0210360962385623,1.2529932594241826,0.0015156650846262364,1.8897824272041732,4.196905610455694,1.0000000056758311,200704,2048
e1,pythia-1.4b,0,step0,seed1,3,24,11.096721649169922,0.03810458569543864,0.037391246225754494,463.1281979455353,499.1316139757636,1467.4722617921077,1478.4317101731685,7.056704903975442e-07,0.00047055059409281886,0.25040566871261444,0.2625112640827173,1.0292946721128322,1.2411513714597386,0.0012884344421471748,2.6011907606001046,5.198799330513087,0.9999999939447892,200704,2048
e1,pythia-1.4b,0,step0,seed1,4,24,11.096721649169922,0.038572643313538046,0.036819144609443064,453.21753570890826,488.73783974647716,1447.5623924894653,1458.5766344338006,1.1800630871111305e-06,0.00037178902246417784,0.2899066744217254,0.30046532469429116,1.0438656713493426,1.2251155125520858,0.001125835595618221,3.2746311987585246,6.083249168964673,1.000000007800099,200704,2048
e1,pythia-1.4b,0,step0,seed1,5,24,11.096721649169922,0.03916102699999487,0.03719229906631853,444.91358403719346,480.29840764716425,1433.210079517568,1444.3336527211122,3.6386309189920686e-07,0.00039308485567007324,0.3131720952659483,0.3243158190898538,1.0468277301910454,1.218371057702708,0.001146641642714418,3.8250776956948616,6.8369970850798545,1.0000000049199895,200704,2048
e1,pythia-1.4b,0,step0,seed1,6,24,11.096721649169922,0.03889643047440689,0.03709887234255893,441.1230512291073,475.65235852568617,1423.588770523029,1434.603587167875,-1.7042869584461724e-07,0.00035830532312067806,0.33896228241239584,0.34989346298343205,1.0444542570662627,1.2075175127677495,0.0010613303990012802,4.395885579478303,7.552849854399659,1.0000000002778464,200704,2048
